% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 28 2026, 13:19
% Table:              Tabla 10 - Valor propio 1
% a (nm)                                          lambda                                            Energía propia (eV)                               Probabilidad total (1)
6.749999999999999                                 0.08509374391047768                               0.08509374391047768                               1.000000000000001
6.749999999999999                                 0.08616315091107471                               0.08616315091107471                               0.9999999999999992
6.749999999999999                                 0.08616315197885585                               0.08616315197885586                               0.9999999999999988
6.749999999999999                                 0.08909171736660701                               0.08909171736660701                               0.9999999999999989
6.749999999999999                                 0.08909171929986638                               0.08909171929986638                               0.999999999999999
6.749999999999999                                 0.09481092367758268                               0.09481092367758268                               1.0000000000000004
6.749999999999999                                 0.09481092426209985                               0.09481092426209985                               1.0000000000000013
6.749999999999999                                 0.10279143622287425                               0.10279143622287425                               1.0000000000000013
6.749999999999999                                 0.10279143767012662                               0.10279143767012663                               0.9999999999999984
6.749999999999999                                 0.10675025598975807                               0.10675025598975807                               1.0000000000000004
6.749999999999999                                 0.10675025799781694                               0.10675025799781694                               0.9999999999999992
6.749999999999999                                 0.11302414284743735                               0.11302414284743735                               1.000000000000003
6.749999999999999                                 0.11302414346650677                               0.11302414346650677                               0.9999999999999986
6.749999999999999                                 0.1254919380574524                                0.1254919380574524                                1.0000000000000024
6.749999999999999                                 0.1254919398103885                                0.1254919398103885                                0.9999999999999971
6.749999999999999                                 0.14017375047191077                               0.14017375047191077                               1.0000000000000007
6.749999999999999                                 0.14017375108686742                               0.14017375108686742                               1.0000000000000002
6.749999999999999                                 0.14024206080314355                               0.14024206080314358                               1.0000000000000007
6.749999999999999                                 0.1402420622540537                                0.1402420622540537                                0.9999999999999998
6.749999999999999                                 0.15704522509988889                               0.1570452250998889                                1.0000000000000013
6.749999999999999                                 0.1570452270200149                                0.1570452270200149                                1.0000000000000007
6.749999999999999                                 0.17607894257311552                               0.17607894257311552                               1.0000000000000009
6.749999999999999                                 0.176078943942338                                 0.176078943942338                                 0.9999999999999997
6.749999999999999                                 0.18444969669056566                               0.18444969669056566                               0.9999999999999974
6.749999999999999                                 0.1844496997917779                                0.1844496997917779                                1.000000000000001
6.749999999999999                                 0.19724441195762263                               0.19724441195762263                               1
6.749999999999999                                 0.1972444133582122                                0.19724441335821222                               0.9999999999999991
7                                                 0.0828582669935111                                0.0828582669935111                                1
7                                                 0.08471471282371196                               0.08471471282371197                               1.0000000000000004
7                                                 0.08561100193774171                               0.08561100193774171                               1.0000000000000016
7                                                 0.08561100265309053                               0.08561100265309053                               0.9999999999999993
7                                                 0.08909400554324758                               0.08909400554324758                               1
7                                                 0.08909400747677024                               0.08909400747677024                               1.000000000000002
