% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 20:17
% Table:              Tabla 9 - Valor propio 2
% F (kV/cm)                                       lambda                                            Energía propia (eV)                               Probabilidad total (1)
10                                                0.05761542506678374                               0.05761542506678375                               1.0000000000000013
10                                                0.06553961586630119                               0.06553961586630119                               1.0000000000000002
10                                                0.06857869224030047                               0.06857869224030047                               1.0000000000000007
10                                                0.07232692596938314                               0.07232692596938314                               0.9999999999999999
10                                                0.07241879034114247                               0.07241879034114247                               0.9999999999999971
10                                                0.07894086009281086                               0.07894086009281087                               1.0000000000000013
10                                                0.08514531889896235                               0.08514531889896235                               1.0000000000000002
10                                                0.09085223311301237                               0.09085223311301237                               0.9999999999999997
10                                                0.09095439213632599                               0.090954392136326                                 0.9999999999999994
10                                                0.09636333581372508                               0.0963633358137251                                1
10                                                0.09795268806367768                               0.0979526880636777                                0.9999999999999983
10                                                0.10106774826834576                               0.10106774826834578                               1.000000000000001
10                                                0.10585709845021782                               0.10585709845021782                               0.9999999999999994
10                                                0.10768190169580089                               0.1076819016958009                                0.9999999999999973
10                                                0.11531787422478325                               0.11531787422478326                               1.000000000000002
10                                                0.11540767718160368                               0.11540767718160368                               1
10                                                0.12703981120762858                               0.12703981120762858                               0.9999999999999996
10                                                0.1270408116379408                                0.1270408116379408                                1.0000000000000002
10                                                0.13144393871870003                               0.13144393871870003                               1.0000000000000007
10                                                0.13175026395246636                               0.13175026395246636                               0.9999999999999998
10                                                0.1412843516209342                                0.1412843516209342                                1.0000000000000009
10                                                0.14128435668342515                               0.14128435668342515                               0.9999999999999998
10                                                0.1578799567614483                                0.1578799567614483                                1.0000000000000002
10                                                0.15787995722537387                               0.15787995722537387                               0.9999999999999999
10                                                0.17672709513012458                               0.1767270951301246                                0.9999999999999986
10                                                0.1767270956815047                                0.1767270956815047                                0.9999999999999982
10                                                0.17821026315519134                               0.17821026315519137                               1.0000000000000009
10                                                0.17907561532178723                               0.17907561532178726                               1
10                                                0.19775968852837905                               0.19775968852837905                               0.9999999999999999
10                                                0.19775968889090598                               0.19775968889090598                               0.9999999999999998
11.000000000000002                                0.05705812393247377                               0.05705812393247377                               1.0000000000000009
11.000000000000002                                0.06346607050505183                               0.06346607050505183                               0.9999999999999992
11.000000000000002                                0.06835164353772227                               0.06835164353772227                               1.0000000000000002
11.000000000000002                                0.07070613179334098                               0.07070613179334098                               0.9999999999999992
11.000000000000002                                0.07273211829378369                               0.07273211829378369                               0.9999999999999997
11.000000000000002                                0.07756390075732668                               0.07756390075732668                               0.9999999999999997
11.000000000000002                                0.08412303657134203                               0.08412303657134203                               0.999999999999999
11.000000000000002                                0.09029446685946821                               0.09029446685946821                               1
11.000000000000002                                0.09096560059322051                               0.09096560059322051                               1.0000000000000002
11.000000000000002                                0.09607188164977018                               0.09607188164977018                               0.9999999999999984
11.000000000000002                                0.09793633034674674                               0.09793633034674674                               1.0000000000000007
11.000000000000002                                0.10124735558209107                               0.10124735558209107                               0.9999999999999998
11.000000000000002                                0.1062229496458004                                0.1062229496458004                                1.0000000000000009
11.000000000000002                                0.10882071968919178                               0.10882071968919178                               1.0000000000000004
11.000000000000002                                0.11580186100429765                               0.11580186100429765                               1.0000000000000022
11.000000000000002                                0.11600467873945756                               0.11600467873945756                               0.9999999999999989
11.000000000000002                                0.12737573597459967                               0.12737573597459967                               0.999999999999999
11.000000000000002                                0.1273786206641012                                0.12737862066410122                               0.9999999999999994
11.000000000000002                                0.13142975426714465                               0.13142975426714465                               0.9999999999999994
11.000000000000002                                0.1318032452018573                                0.1318032452018573                                1
11.000000000000002                                0.1415219130554667                                0.1415219130554667                                0.9999999999999999
11.000000000000002                                0.14152193056567963                               0.14152193056567966                               1.000000000000001
11.000000000000002                                0.15805712548557932                               0.15805712548557932                               1.0000000000000009
11.000000000000002                                0.15805712581790765                               0.15805712581790765                               1.0000000000000013
11.000000000000002                                0.17686411972881008                               0.1768641197288101                                0.999999999999997
11.000000000000002                                0.17686412033793425                               0.17686412033793428                               0.9999999999999997
11.000000000000002                                0.17821878536120855                               0.17821878536120855                               0.9999999999999999
11.000000000000002                                0.1790756232938141                                0.1790756232938141                                0.9999999999999999
11.000000000000002                                0.19786837827735038                               0.19786837827735038                               0.9999999999999998
11.000000000000002                                0.19786837867321083                               0.19786837867321086                               0.9999999999999992
12.000000000000002                                0.05648053417046286                               0.056480534170462865                              0.9999999999999996
12.000000000000002                                0.06138607262202744                               0.06138607262202744                               0.9999999999999988
12.000000000000002                                0.06805448742985351                               0.06805448742985351                               0.9999999999999999
12.000000000000002                                0.06902262406576495                               0.06902262406576495                               0.9999999999999991
12.000000000000002                                0.0731399310010667                                0.0731399310010667                                1.0000000000000024
12.000000000000002                                0.07614724565248139                               0.07614724565248139                               0.9999999999999989
12.000000000000002                                0.08304413344773251                               0.08304413344773251                               1.0000000000000016
12.000000000000002                                0.08955984842240923                               0.08955984842240924                               1.0000000000000009
12.000000000000002                                0.09108663048755536                               0.09108663048755536                               0.9999999999999981
12.000000000000002                                0.09568898425412516                               0.09568898425412517                               1
12.000000000000002                                0.09791932425133092                               0.09791932425133093                               1.0000000000000002
12.000000000000002                                0.10127516724743302                               0.10127516724743302                               1.0000000000000007
12.000000000000002                                0.1065147816591587                                0.10651478165915872                               0.9999999999999974
12.000000000000002                                0.10989301420340634                               0.10989301420340634                               0.9999999999999992
12.000000000000002                                0.11631521154126247                               0.11631521154126248                               1.0000000000000009
12.000000000000002                                0.11672400152154408                               0.11672400152154408                               0.9999999999999989
12.000000000000002                                0.12774761890561198                               0.12774761890561198                               0.9999999999999988
12.000000000000002                                0.12775519241247735                               0.12775519241247735                               1.0000000000000004
12.000000000000002                                0.13141468311303614                               0.13141468311303614                               1.0000000000000018
12.000000000000002                                0.13186112621363907                               0.13186112621363907                               1.0000000000000004
